seed,alpha,ID_question,weight
1,0.181,32217,1.0104699303917497
1,0.181,32218,1.0104699303917497
1,0.181,32219,1.0104699303917497
1,0.181,32220,1.0104699303917497
1,0.181,32221,1.0104699303917497
1,0.181,32222,1.0104699303917497
1,0.181,32223,1.0104699303917497
1,0.181,32224,1.0104699303917497
1,0.181,32225,1.0104699303917497
1,0.181,32226,1.0104699303917497
1,0.181,32227,1.0104699303917497
1,0.181,32228,1.0104699303917497
1,0.181,32229,1.0104699303917497
1,0.181,32230,1.0104699303917497
1,0.181,32231,1.0104699303917497
1,0.181,32232,1.0104699303917497
1,0.181,32233,1.0104699303917497
1,0.181,32234,1.0104699303917497
1,0.181,32235,1.0086032862271193
1,0.181,32236,1.0104699303917497
1,0.181,32237,1.0104699303917497
1,0.181,32238,1.0104699303917497
1,0.181,32239,1.0104699303917497
1,0.181,32240,1.0104699303917497
1,0.181,32241,0.9979103269944971
1,0.181,32242,1.0104699303917497
1,0.181,32243,1.0104699303917497
1,0.181,32244,1.0104699303917497
1,0.181,32245,1.0104699303917497
1,0.181,32246,1.0104699303917497
1,0.181,32247,1.0104699303917497
1,0.181,32248,1.0104699303917497
1,0.181,32249,1.0104699303917497
1,0.181,32250,1.0104699303917497
1,0.181,32251,1.0104699303917497
1,0.181,32252,1.0104699303917497
1,0.181,32253,1.0104699303917497
1,0.181,32254,1.0104699303917497
1,0.181,32255,1.0104699303917497
1,0.181,32256,1.0104699303917497
1,0.181,32257,0.9920073043962201
1,0.181,32258,1.0104699303917497
1,0.181,32259,1.0104699303917497
1,0.181,32260,1.0104699303917497
1,0.181,32261,1.0104699303917497
1,0.181,32262,1.0104699303917497
1,0.181,32263,1.0104699303917497
1,0.181,32264,1.0104699303917497
1,0.181,32265,1.0104699303917497
1,0.181,32266,1.0104699303917497
1,0.181,32267,1.0104699303917497
1,0.181,32268,0.772858238819195
1,0.181,32269,1.0104699303917497
1,0.181,32270,1.0104699303917497
1,0.181,32271,0.9886117509689086
1,0.181,32272,0.7747248829838254
1,0.181,32273,1.0104699303917497
1,0.181,32274,1.0104699303917497
1,0.181,32275,1.0104699303917497
1,0.181,32276,1.0104699303917497
1,0.181,32277,1.0104699303917497
1,0.181,32278,1.0104699303917497
1,0.181,32279,1.0104699303917497
1,0.181,32280,1.0104699303917497
1,0.181,32281,0.9734965888402858
1,0.181,32282,0.9188727782329683
1,0.181,32283,1.0104699303917497
1,0.181,32284,0.9188727782329683
1,0.181,32285,1.0104699303917497
1,0.181,32286,1.0104699303917497
1,0.181,32287,1.0104699303917497
1,0.181,32288,0.9734965888402858
1,0.205,32214,1.0109882185490355
1,0.205,32215,1.0109882185490355
1,0.205,32216,1.0109882185490355
1,0.205,32217,1.0109882185490355
1,0.205,32218,1.0109882185490355
1,0.205,32219,1.0102809163422608
1,0.205,32220,1.0109882185490355
1,0.205,32221,1.0109882185490355
1,0.205,32222,1.0109882185490355
1,0.205,32223,1.0109882185490355
1,0.205,32224,1.0109882185490355
1,0.205,32225,1.0109882185490355
1,0.205,32226,1.0109882185490355
1,0.205,32227,1.0109882185490355
1,0.205,32228,1.0109882185490355
1,0.205,32229,1.0109882185490355
1,0.205,32230,1.0109882185490355
1,0.205,32231,1.0109882185490355
1,0.205,32232,1.0109882185490355
1,0.205,32233,1.0109882185490355
1,0.205,32234,1.0109882185490355
1,0.205,32235,1.0093401083353863
1,0.205,32236,1.0109882185490355
1,0.205,32237,1.0109882185490355
1,0.205,32238,1.0109882185490355
1,0.205,32239,1.0109882185490355
1,0.205,32240,1.0102809163422608
1,0.205,32241,0.979534905467991
1,0.205,32242,1.0109882185490355
1,0.205,32243,1.0109882185490355
1,0.205,32244,1.0109882185490355
1,0.205,32245,1.0109882185490355
1,0.205,32246,1.0109882185490355
1,0.205,32247,1.0109882185490355
1,0.205,32248,1.0109882185490355
1,0.205,32249,1.0109882185490355
1,0.205,32250,1.0109882185490355
1,0.205,32251,1.0109882185490355
1,0.205,32252,1.0109882185490355
1,0.205,32253,1.0109882185490355
1,0.205,32254,1.0109882185490355
1,0.205,32255,1.0109882185490355
1,0.205,32256,1.0109882185490355
1,0.205,32257,0.9946870707188362
1,0.205,32258,1.0109882185490355
1,0.205,32259,1.0109882185490355
1,0.205,32260,0.9906241162723943
1,0.205,32261,1.0109882185490355
1,0.205,32262,1.0109882185490355
1,0.205,32263,1.0109882185490355
1,0.205,32264,0.9997564324125008
1,0.205,32265,1.0109882185490355
1,0.205,32266,1.0109882185490355
1,0.205,32267,1.0109882185490355
1,0.205,32268,0.7971037330774012
1,0.205,32269,0.9819808032438078
1,0.205,32270,1.0109882185490355
1,0.205,32271,0.9916890454976491
1,0.205,32272,0.7987518432910504
1,0.205,32273,0.9819808032438078
1,0.205,32274,1.0109882185490355
1,0.205,32275,1.0109882185490355
1,0.205,32276,1.0109882185490355
1,0.205,32277,1.0109882185490355
1,0.205,32278,1.0109882185490355
1,0.205,32279,1.0109882185490355
1,0.205,32280,1.0109882185490355
1,0.205,32281,0.9783434633255479
1,0.205,32282,0.9301146354234773
1,0.205,32283,1.0109882185490355
1,0.205,32284,0.9301146354234773
1,0.205,32285,1.0109882185490355
1,0.205,32286,1.0109882185490355
1,0.205,32287,0.9997564324125008
1,0.205,32288,0.9783434633255479
1,0.229,32214,1.01124500698061
1,0.229,32215,1.01124500698061
1,0.229,32216,1.01124500698061
1,0.229,32217,1.01124500698061
1,0.229,32218,1.01124500698061
1,0.229,32219,1.01061183251603
1,0.229,32220,1.01124500698061
1,0.229,32221,1.01124500698061
1,0.229,32222,1.01124500698061
1,0.229,32223,1.01124500698061
1,0.229,32224,1.01124500698061
1,0.229,32225,1.01124500698061
1,0.229,32226,1.01124500698061
1,0.229,32227,1.01124500698061
1,0.229,32228,0.9959078001869208
1,0.229,32229,1.01124500698061
1,0.229,32230,1.01124500698061
1,0.229,32231,1.01124500698061
1,0.229,32232,1.01124500698061
1,0.229,32233,1.01124500698061
1,0.229,32234,1.01124500698061
1,0.229,32235,1.0097696244749417
1,0.229,32236,1.01124500698061
1,0.229,32237,1.01124500698061
1,0.229,32238,1.01124500698061
1,0.229,32239,1.01124500698061
1,0.229,32240,1.01061183251603
1,0.229,32241,0.9830881109910286
1,0.229,32242,1.01124500698061
1,0.229,32243,1.01124500698061
1,0.229,32244,1.01124500698061
1,0.229,32245,1.01124500698061
1,0.229,32246,1.01124500698061
1,0.229,32247,1.01124500698061
1,0.229,32248,1.01124500698061
1,0.229,32249,1.01124500698061
1,0.229,32250,1.01124500698061
1,0.229,32251,1.01124500698061
1,0.229,32252,1.01124500698061
1,0.229,32253,1.01124500698061
1,0.229,32254,1.0092580779419171
1,0.229,32255,1.0092580779419171
1,0.229,32256,1.01124500698061
1,0.229,32257,0.996652276390257
1,0.229,32258,1.01124500698061
1,0.229,32259,1.01124500698061
1,0.229,32260,0.9930151337635295
1,0.229,32261,1.01124500698061
1,0.229,32262,0.9959078001869208
1,0.229,32263,1.01124500698061
1,0.229,32264,1.001190351268865
1,0.229,32265,1.01124500698061
1,0.229,32266,1.01124500698061
1,0.229,32267,1.01124500698061
1,0.229,32268,0.8040845548371496
1,0.229,32269,0.9654789093253369
1,0.229,32270,1.01124500698061
1,0.229,32271,0.9939684546857006
1,0.229,32272,0.8055599373428179
1,0.229,32273,0.9654789093253369
1,0.229,32274,1.01124500698061
1,0.229,32275,1.01124500698061
1,0.229,32276,1.01124500698061
1,0.229,32277,1.01124500698061
1,0.229,32278,1.01124500698061
1,0.229,32279,1.01124500698061
1,0.229,32280,1.01124500698061
1,0.229,32281,0.982021536147357
1,0.229,32282,0.9388472578944117
1,0.229,32283,1.01124500698061
1,0.229,32284,0.9388472578944117
1,0.229,32285,1.01124500698061
1,0.229,32286,1.01124500698061
1,0.229,32287,1.001190351268865
1,0.229,32288,0.982021536147357
1,0.254,32214,1.0127330264681962
1,0.254,32215,1.0127330264681962
1,0.254,32216,1.0127330264681962
1,0.254,32217,1.0127330264681962
1,0.254,32218,1.0127330264681962
1,0.254,32219,1.0121621723249332
1,0.254,32220,1.0127330264681962
1,0.254,32221,1.0127330264681962
1,0.254,32222,1.0127330264681962
1,0.254,32223,1.0127330264681962
1,0.254,32224,1.0127330264681962
1,0.254,32225,1.0127330264681962
1,0.254,32226,1.0127330264681962
1,0.254,32227,1.0127330264681962
1,0.254,32228,0.9721098279121787
1,0.254,32229,1.0127330264681962
1,0.254,32230,1.0127330264681962
1,0.254,32231,1.0127330264681962
1,0.254,32232,1.0063135310776232
1,0.254,32233,1.0063135310776232
1,0.254,32234,0.9953982764903206
1,0.254,32235,1.011402858776078
1,0.254,32236,0.9886507490975551
1,0.254,32237,1.0127330264681962
1,0.254,32238,1.0127330264681962
1,0.254,32239,1.0127330264681962
1,0.254,32240,1.0121621723249332
1,0.254,32241,0.9873474785090854
1,0.254,32242,1.0127330264681962
1,0.254,32243,1.0127330264681962
1,0.254,32244,1.0127330264681962
1,0.254,32245,1.0127330264681962
1,0.254,32246,0.9913045171817031
1,0.254,32247,0.9913045171817031
1,0.254,32248,1.0127330264681962
1,0.254,32249,1.0127330264681962
1,0.254,32250,1.0127330264681962
1,0.254,32251,1.0127330264681962
1,0.254,32252,1.0127330264681962
1,0.254,32253,1.0127330264681962
1,0.254,32254,1.0109416613112645
1,0.254,32255,1.0109416613112645
1,0.254,32256,1.0127330264681962
1,0.254,32257,0.9995765882587835
1,0.254,32258,1.0127330264681962
1,0.254,32259,1.0127330264681962
1,0.254,32260,0.9962974321110646
1,0.254,32261,0.9886507490975551
1,0.254,32262,0.9547750779343032
1,0.254,32263,1.0127330264681962
1,0.254,32264,1.0036680022241424
1,0.254,32265,1.0127330264681962
1,0.254,32266,1.0127330264681962
1,0.254,32267,1.0127330264681962
1,0.254,32268,0.8247175422458776
1,0.254,32269,0.9714714659837183
1,0.254,32270,1.0127330264681962
1,0.254,32271,0.9971569222338096
1,0.254,32272,0.8260477099379959
1,0.254,32273,0.9714714659837183
1,0.254,32274,1.0127330264681962
1,0.254,32275,1.0127330264681962
1,0.254,32276,1.0127330264681962
1,0.254,32277,1.0127330264681962
1,0.254,32278,1.0127330264681962
1,0.254,32279,1.0127330264681962
1,0.254,32280,1.0127330264681962
1,0.254,32281,0.9863858815043579
1,0.254,32282,0.9474610400873323
1,0.254,32283,1.0127330264681962
1,0.254,32284,0.9474610400873323
1,0.254,32285,1.0127330264681962
1,0.254,32286,1.0127330264681962
1,0.254,32287,1.0036680022241424
1,0.254,32288,0.9863858815043579
1,0.278,32214,1.0143396756748617
1,0.278,32215,1.0143396756748617
1,0.278,32216,1.0143396756748617
1,0.278,32217,1.0143396756748617
1,0.278,32218,1.0143396756748617
1,0.278,32219,1.0138181039036789
1,0.278,32220,1.0143396756748617
1,0.278,32221,1.0143396756748617
1,0.278,32222,1.0143396756748617
1,0.278,32223,1.0143396756748617
1,0.278,32224,1.0143396756748617
1,0.278,32225,1.0143396756748617
1,0.278,32226,1.0143396756748617
1,0.278,32227,1.0143396756748617
1,0.278,32228,0.9415279130924556
1,0.278,32229,1.0143396756748617
1,0.278,32230,1.0143396756748617
1,0.278,32231,1.0143396756748617
1,0.278,32232,0.9717704574258138
1,0.278,32233,0.9717704574258138
1,0.278,32234,0.9937031784847475
1,0.278,32235,1.0131243426036458
1,0.278,32236,0.9923364438326205
1,0.278,32237,1.0143396756748617
1,0.278,32238,1.0143396756748617
1,0.278,32239,1.0143396756748617
1,0.278,32240,1.0138181039036789
1,0.278,32241,0.9911456858129403
1,0.278,32242,1.0143396756748617
1,0.278,32243,1.0143396756748617
1,0.278,32244,1.0143396756748617
1,0.278,32245,1.0143396756748617
1,0.278,32246,0.994761109636123
1,0.278,32247,0.994761109636123
1,0.278,32248,1.0143396756748617
1,0.278,32249,1.0143396756748617
1,0.278,32250,1.0143396756748617
1,0.278,32251,1.0143396756748617
1,0.278,32252,1.0143396756748617
1,0.278,32253,1.0143396756748617
1,0.278,32254,1.0127029607473053
1,0.278,32255,1.0127029607473053
1,0.278,32256,1.0143396756748617
1,0.278,32257,0.9991555003166527
1,0.278,32258,1.0143396756748617
1,0.278,32259,1.0143396756748617
1,0.278,32260,0.9961594367860028
1,0.278,32261,0.9923364438326205
1,0.278,32262,0.9208914159023414
1,0.278,32263,1.0143396756748617
1,0.278,32264,1.0060572434518775
1,0.278,32265,1.0070988612761531
1,0.278,32266,1.0070988612761531
1,0.278,32267,1.0143396756748617
1,0.278,32268,0.8286865288658732
1,0.278,32269,0.9766402642969567
1,0.278,32270,1.0143396756748617
1,0.278,32271,1.0001082710866092
1,0.278,32272,0.8299018619370893
1,0.278,32273,0.9766402642969567
1,0.278,32274,1.0143396756748617
1,0.278,32275,1.0143396756748617
1,0.278,32276,1.0143396756748617
1,0.278,32277,1.0143396756748617
1,0.278,32278,1.0143396756748617
1,0.278,32279,1.0143396756748617
1,0.278,32280,1.0143396756748617
1,0.278,32281,0.9902671043769662
1,0.278,32282,0.9547026809240005
1,0.278,32283,1.0143396756748617
1,0.278,32284,0.9547026809240005
1,0.278,32285,1.0143396756748617
1,0.278,32286,1.0143396756748617
1,0.278,32287,1.0060572434518775
1,0.278,32288,0.9902671043769662
1,0.302,32214,1.0144549442470463
1,0.302,32215,1.0144549442470463
1,0.302,32216,1.0144549442470463
1,0.302,32217,1.0144549442470463
1,0.302,32218,1.0144549442470463
1,0.302,32219,1.0139748218881433
1,0.302,32220,1.0144549442470463
1,0.302,32221,1.0144549442470463
1,0.302,32222,1.0144549442470463
1,0.302,32223,1.0144549442470463
1,0.302,32224,1.0144549442470463
1,0.302,32225,1.0144549442470463
1,0.302,32226,1.0144549442470463
1,0.302,32227,1.0144549442470463
1,0.302,32228,0.9474295469029791
1,0.302,32229,1.0144549442470463
1,0.302,32230,1.0144549442470463
1,0.302,32231,1.0144549442470463
1,0.302,32232,0.9750842678054749
1,0.302,32233,0.9750842678054749
1,0.302,32234,0.9954584335885972
1,0.302,32235,1.013336193936457
1,0.302,32236,0.9942003136108122
1,0.302,32237,1.0144549442470463
1,0.302,32238,1.0144549442470463
1,0.302,32239,1.0144549442470463
1,0.302,32240,1.0139748218881433
1,0.302,32241,0.9931041853675296
1,0.302,32242,1.010573587825974
1,0.302,32243,1.0056295145680378
1,0.302,32244,1.0144549442470463
1,0.302,32245,1.0144549442470463
1,0.302,32246,0.996432290741187
1,0.302,32247,0.996432290741187
1,0.302,32248,1.0144549442470463
1,0.302,32249,1.0144549442470463
1,0.302,32250,1.0144549442470463
1,0.302,32251,1.0144549442470463
1,0.302,32252,1.0144549442470463
1,0.302,32253,1.0144549442470463
1,0.302,32254,1.012948299379958
1,0.302,32255,1.012948299379958
1,0.302,32256,1.0144549442470463
1,0.302,32257,1.000477458321278
1,0.302,32258,1.0144549442470463
1,0.302,32259,1.0144549442470463
1,0.302,32260,0.9977194925546536
1,0.302,32261,0.9942003136108122
1,0.302,32262,0.9284330362445298
1,0.302,32263,1.0144549442470463
1,0.302,32264,1.0068307185583394
1,0.302,32265,0.9773674992595406
1,0.302,32266,0.9773674992595406
1,0.302,32267,1.0144549442470463
1,0.302,32268,0.8378715954982818
1,0.302,32269,0.9797515125812929
1,0.302,32270,1.0056295145680378
1,0.302,32271,1.0013545122088536
1,0.302,32272,0.8389903458088716
1,0.302,32273,0.9797515125812929
1,0.302,32274,1.0144549442470463
1,0.302,32275,1.0144549442470463
1,0.302,32276,1.0144549442470463
1,0.302,32277,1.0144549442470463
1,0.302,32278,1.0144549442470463
1,0.302,32279,1.0144549442470463
1,0.302,32280,1.0144549442470463
1,0.302,32281,0.9922954249728247
1,0.302,32282,0.9595573133174459
1,0.302,32283,1.0144549442470463
1,0.302,32284,0.9595573133174459
1,0.302,32285,1.0144549442470463
1,0.302,32286,1.0144549442470463
1,0.302,32287,1.0068307185583394
1,0.302,32288,0.9922954249728247
1,0.327,32214,1.0138151194350462
1,0.327,32215,1.0138151194350462
1,0.327,32216,1.0138151194350462
1,0.327,32217,1.0138151194350462
1,0.327,32218,1.0138151194350462
1,0.327,32219,1.0133717036785055
1,0.327,32220,1.0138151194350462
1,0.327,32221,1.0138151194350462
1,0.327,32222,1.0138151194350462
1,0.327,32223,1.0138151194350462
1,0.327,32224,1.0138151194350462
1,0.327,32225,1.0138151194350462
1,0.327,32226,1.0138151194350462
1,0.327,32227,1.0138151194350462
1,0.327,32228,0.9519139879429717
1,0.327,32229,1.0138151194350462
1,0.327,32230,1.0138151194350462
1,0.327,32231,1.0138151194350462
1,0.327,32232,0.9774544335471116
1,0.327,32233,0.9774544335471116
1,0.327,32234,0.9962709413957447
1,0.327,32235,1.0127819004937675
1,0.327,32236,0.9951090079606032
1,0.327,32237,1.0138151194350462
1,0.327,32238,1.0138151194350462
1,0.327,32239,1.0138151194350462
1,0.327,32240,1.0133717036785055
1,0.327,32241,0.9940966815707826
1,0.327,32242,0.9995756832420557
1,0.327,32243,1.0042577100766703
1,0.327,32244,1.0138151194350462
1,0.327,32245,1.0138151194350462
1,0.327,32246,0.997170344637587
1,0.327,32247,0.997170344637587
1,0.327,32248,1.0138151194350462
1,0.327,32249,1.0138151194350462
1,0.327,32250,1.0138151194350462
1,0.327,32251,1.0138151194350462
1,0.327,32252,1.0138151194350462
1,0.327,32253,1.0138151194350462
1,0.327,32254,1.0124236614844018
1,0.327,32255,1.0085524296055453
1,0.327,32256,1.0138151194350462
1,0.327,32257,1.0009062486412175
1,0.327,32258,1.0138151194350462
1,0.327,32259,1.0138151194350462
1,0.327,32260,0.9983591365264756
1,0.327,32261,0.9951090079606032
1,0.327,32262,0.9343698099036701
1,0.327,32263,1.0138151194350462
1,0.327,32264,1.0067737856185641
1,0.327,32265,0.9795631060215085
1,0.327,32266,0.9795631060215085
1,0.327,32267,1.0138151194350462
1,0.327,32268,0.8485129346408747
1,0.327,32269,0.9817648553278372
1,0.327,32270,0.9950095972362553
1,0.327,32271,0.9978450176004274
1,0.327,32272,0.8495461535821532
1,0.327,32273,0.9817648553278372
1,0.327,32274,1.0138151194350462
1,0.327,32275,1.0138151194350462
1,0.327,32276,1.0138151194350462
1,0.327,32277,1.0138151194350462
1,0.327,32278,1.0138151194350462
1,0.327,32279,1.0138151194350462
1,0.327,32280,1.0138151194350462
1,0.327,32281,0.9933497530105356
1,0.327,32282,0.9631145550902771
1,0.327,32283,1.0138151194350462
1,0.327,32284,0.9631145550902771
1,0.327,32285,1.0138151194350462
1,0.327,32286,1.0138151194350462
1,0.327,32287,1.0067737856185641
1,0.327,32288,0.9933497530105356
1,0.351,32214,1.013050843642648
1,0.351,32215,1.013050843642648
1,0.351,32216,1.013050843642648
1,0.351,32217,1.013050843642648
1,0.351,32218,1.013050843642648
1,0.351,32219,1.0126377469121957
1,0.351,32220,1.013050843642648
1,0.351,32221,1.013050843642648
1,0.351,32222,1.013050843642648
1,0.351,32223,1.013050843642648
1,0.351,32224,1.013050843642648
1,0.351,32225,1.013050843642648
1,0.351,32226,1.013050843642648
1,0.351,32227,1.0130371646884007
1,0.351,32228,0.9553822681500326
1,0.351,32229,1.013050843642648
1,0.351,32230,1.013050843642648
1,0.351,32231,1.013050843642648
1,0.351,32232,0.979176358499188
1,0.351,32233,0.979176358499188
1,0.351,32234,0.9967062675205647
1,0.351,32235,1.012088272150346
1,0.351,32236,0.9956237825254325
1,0.351,32237,1.013050843642648
1,0.351,32238,1.013050843642648
1,0.351,32239,1.013050843642648
1,0.351,32240,1.0126377469121957
1,0.351,32241,0.9946806750340605
1,0.351,32242,0.9997850441124255
1,0.351,32243,1.0041469323600578
1,0.351,32244,1.013050843642648
1,0.351,32245,1.013050843642648
1,0.351,32246,0.9975441731048443
1,0.351,32247,0.9975441731048443
1,0.351,32248,1.013050843642648
1,0.351,32249,1.013050843642648
1,0.351,32250,1.0130371646884007
1,0.351,32251,1.013050843642648
1,0.351,32252,1.013050843642648
1,0.351,32253,1.013050843642648
1,0.351,32254,1.0117545281159797
1,0.351,32255,1.0081479958527704
1,0.351,32256,1.013050843642648
1,0.351,32257,1.0010246306808757
1,0.351,32258,1.013050843642648
1,0.351,32259,1.013050843642648
1,0.351,32260,0.9986516800782529
1,0.351,32261,0.9956237825254325
1,0.351,32262,0.9390376920279492
1,0.351,32263,1.013050843642648
1,0.351,32264,1.0064909685486605
1,0.351,32265,0.9811408482402951
1,0.351,32266,0.9811408482402951
1,0.351,32267,1.013050843642648
1,0.351,32268,0.8590513723386756
1,0.351,32269,0.983192050585504
1,0.351,32270,0.9955311691155683
1,0.351,32271,0.998172714583045
1,0.351,32272,0.8600139438309777
1,0.351,32273,0.983192050585504
1,0.351,32274,1.013050843642648
1,0.351,32275,1.013050843642648
1,0.351,32276,1.013050843642648
1,0.351,32277,1.013050843642648
1,0.351,32278,1.013050843642648
1,0.351,32279,1.006301481645064
1,0.351,32280,1.013050843642648
1,0.351,32281,0.993984818512121
1,0.351,32282,0.9658169845522222
1,0.351,32283,1.013050843642648
1,0.351,32284,0.9658169845522222
1,0.351,32285,1.006301481645064
1,0.351,32286,1.013050843642648
1,0.351,32287,1.0064909685486605
1,0.351,32288,0.993984818512121
1,0.375,32214,1.01362729060114
1,0.375,32215,1.01362729060114
1,0.375,32216,1.01362729060114
1,0.375,32217,1.01362729060114
1,0.375,32218,1.01362729060114
1,0.375,32219,1.0132406320614367
1,0.375,32220,1.01362729060114
1,0.375,32221,1.01362729060114
1,0.375,32222,1.01362729060114
1,0.375,32223,1.01362729060114
1,0.375,32224,1.01362729060114
1,0.375,32225,1.01362729060114
1,0.375,32226,1.01362729060114
1,0.375,32227,1.0060309293013534
1,0.375,32228,0.9596495039400477
1,0.375,32229,1.01362729060114
1,0.375,32230,1.012088944237278
1,0.375,32231,1.012088944237278
1,0.375,32232,0.9819207725068582
1,0.375,32233,0.9819207725068582
1,0.375,32234,0.998328767350871
1,0.375,32235,1.0127263236843451
1,0.375,32236,0.9973155613954253
1,0.375,32237,1.01362729060114
1,0.375,32238,1.0038475185384428
1,0.375,32239,1.01362729060114
1,0.375,32240,1.0034608599987394
1,0.375,32241,0.996432812783502
1,0.375,32242,1.001210502240854
1,0.375,32243,1.0052932296406365
1,0.375,32244,1.01362729060114
1,0.375,32245,1.01362729060114
1,0.375,32246,0.9991130469777552
1,0.375,32247,0.9991130469777552
1,0.375,32248,1.01362729060114
1,0.375,32249,1.01362729060114
1,0.375,32250,1.0060309293013534
1,0.375,32251,1.01362729060114
1,0.375,32252,1.01362729060114
1,0.375,32253,1.01362729060114
1,0.375,32254,1.0124139392681781
1,0.375,32255,1.0078027419959334
1,0.375,32256,1.00911869487833
1,0.375,32257,1.0023707552689207
1,0.375,32258,1.01362729060114
1,0.375,32259,1.01362729060114
1,0.375,32260,1.0001496735048658
1,0.375,32261,0.9973155613954253
1,0.375,32262,0.9443509806897785
1,0.375,32263,1.01362729060114
1,0.375,32264,1.0074872475131675
1,0.375,32265,0.9837595349045375
1,0.375,32266,0.9837595349045375
1,0.375,32267,1.01362729060114
1,0.375,32268,0.8572007077694556
1,0.375,32269,0.9856794602996534
1,0.375,32270,0.9972288752437958
1,0.375,32271,0.9951927660785426
1,0.375,32272,0.8581016746862504
1,0.375,32273,0.9856794602996534
1,0.375,32274,1.01362729060114
1,0.375,32275,1.01362729060114
1,0.375,32276,0.996999596091363
1,0.375,32277,1.01362729060114
1,0.375,32278,1.01362729060114
1,0.375,32279,1.007309887771401
1,0.375,32280,1.01362729060114
1,0.375,32281,0.9957814910789665
1,0.375,32282,0.969416398492502
1,0.375,32283,1.01362729060114
1,0.375,32284,0.969416398492502
1,0.375,32285,1.007309887771401
1,0.375,32286,1.01362729060114
1,0.375,32287,0.9908595530033905
1,0.375,32288,0.9957814910789665
2,0.01,32214,1.0
2,0.01,32215,1.0
2,0.01,32216,1.0
2,0.01,32217,1.0
2,0.01,32218,1.0
2,0.01,32219,1.0
2,0.01,32220,1.0
2,0.01,32221,1.0
2,0.01,32222,1.0
2,0.01,32223,1.0
2,0.01,32224,1.0
2,0.01,32225,1.0
2,0.01,32226,1.0
2,0.01,32227,1.0
2,0.01,32228,1.0
2,0.01,32229,1.0
2,0.01,32230,1.0
2,0.01,32231,1.0
2,0.01,32232,1.0
2,0.01,32233,1.0
2,0.01,32234,1.0
2,0.01,32235,1.0
2,0.01,32236,1.0
2,0.01,32237,1.0
2,0.01,32238,1.0
2,0.01,32239,1.0
2,0.01,32240,1.0
2,0.01,32241,1.0
2,0.01,32242,1.0
2,0.01,32243,1.0
2,0.01,32244,1.0
2,0.01,32245,1.0
2,0.01,32246,1.0
2,0.01,32247,1.0
2,0.01,32248,1.0
2,0.01,32249,1.0
2,0.01,32250,1.0
2,0.01,32251,1.0
2,0.01,32252,1.0
2,0.01,32253,1.0
2,0.01,32254,1.0
2,0.01,32255,1.0
2,0.01,32256,1.0
2,0.01,32257,1.0
2,0.01,32258,1.0
2,0.01,32259,1.0
2,0.01,32260,1.0
2,0.01,32261,1.0
2,0.01,32262,1.0
2,0.01,32263,1.0
2,0.01,32264,1.0
2,0.01,32265,1.0
2,0.01,32266,1.0
2,0.01,32267,1.0
2,0.01,32268,1.0
2,0.01,32269,1.0
2,0.01,32270,1.0
2,0.01,32271,1.0
2,0.01,32272,1.0
2,0.01,32273,1.0
2,0.01,32274,1.0
2,0.01,32275,1.0
2,0.01,32276,1.0
2,0.01,32277,1.0
2,0.01,32278,1.0
2,0.01,32279,1.0
2,0.01,32280,1.0
2,0.01,32281,1.0
2,0.01,32282,1.0
2,0.01,32283,1.0
2,0.01,32284,1.0
2,0.01,32285,1.0
2,0.01,32286,1.0
2,0.01,32287,1.0
2,0.01,32288,1.0
2,0.034,32214,1.0
2,0.034,32215,1.0
2,0.034,32216,1.0
2,0.034,32217,1.0
2,0.034,32218,1.0
2,0.034,32219,1.0
2,0.034,32220,1.0
2,0.034,32221,1.0
2,0.034,32222,1.0
2,0.034,32223,1.0
2,0.034,32224,1.0
2,0.034,32225,1.0
2,0.034,32226,1.0
2,0.034,32227,1.0
2,0.034,32228,1.0
2,0.034,32229,1.0
2,0.034,32230,1.0
2,0.034,32231,1.0
2,0.034,32232,1.0
2,0.034,32233,1.0
2,0.034,32234,1.0
2,0.034,32235,1.0
2,0.034,32236,1.0
2,0.034,32237,1.0
2,0.034,32238,1.0
2,0.034,32239,1.0
2,0.034,32240,1.0
2,0.034,32241,1.0
2,0.034,32242,1.0
2,0.034,32243,1.0
2,0.034,32244,1.0
2,0.034,32245,1.0
2,0.034,32246,1.0
2,0.034,32247,1.0
2,0.034,32248,1.0
2,0.034,32249,1.0
2,0.034,32250,1.0
2,0.034,32251,1.0
2,0.034,32252,1.0
2,0.034,32253,1.0
2,0.034,32254,1.0
2,0.034,32255,1.0
2,0.034,32256,1.0
2,0.034,32257,1.0
2,0.034,32258,1.0
2,0.034,32259,1.0
2,0.034,32260,1.0
2,0.034,32261,1.0
2,0.034,32262,1.0
2,0.034,32263,1.0
2,0.034,32264,1.0
2,0.034,32265,1.0
2,0.034,32266,1.0
2,0.034,32267,1.0
2,0.034,32268,1.0
2,0.034,32269,1.0
2,0.034,32270,1.0
2,0.034,32271,1.0
2,0.034,32272,1.0
2,0.034,32273,1.0
2,0.034,32274,1.0
2,0.034,32275,1.0
2,0.034,32276,1.0
2,0.034,32277,1.0
2,0.034,32278,1.0
2,0.034,32279,1.0
2,0.034,32280,1.0
2,0.034,32281,1.0
2,0.034,32282,1.0
2,0.034,32283,1.0
2,0.034,32284,1.0
2,0.034,32285,1.0
2,0.034,32286,1.0
2,0.034,32287,1.0
2,0.034,32288,1.0
2,0.059,32214,1.0
2,0.059,32215,1.0
2,0.059,32216,1.0
2,0.059,32217,1.0
2,0.059,32218,1.0
2,0.059,32219,1.0
2,0.059,32220,1.0
2,0.059,32221,1.0
